0	0.104532163743	0.110526315789	0.117324561404	0.102175797855	0.107336756111	0.115641909437
0	0.0979532163743	0.118421052632	0.140570175439	0.0986353911017	0.113845769565	0.13552690631
0	0.165935672515	0.165789473684	0.149780701754	0.168393908541	0.16780958999	0.160965286642
0	0.192251461988	0.172807017544	0.152192982456	0.200247809526	0.185374520404	0.174017399347
0	0.174707602339	0.169736842105	0.155043859649	0.172289723159	0.170288445211	0.165485615535
0	0.18201754386	0.160964912281	0.149342105263	0.186489431777	0.172257757309	0.167086791851
0	0.190058479532	0.163157894737	0.149342105263	0.191461784203	0.173379604395	0.166306441431
0	0.198099415205	0.172807017544	0.159649122807	0.197267000919	0.180941201618	0.176382151257
0	0.173245614035	0.17149122807	0.152850877193	0.165379777638	0.167276543195	0.161217332883
0	0.179093567251	0.175	0.158114035088	0.17147986695	0.171798409438	0.167904399477
0	0.173245614035	0.170175438596	0.15548245614	0.177744714925	0.176302158549	0.171766255929
0	0.165204678363	0.167105263158	0.148464912281	0.166751188042	0.168995740222	0.162252394466
0	0.167397660819	0.162719298246	0.151096491228	0.171565789955	0.168867543222	0.166098433845
0	0.162280701754	0.165789473684	0.150877192982	0.165904228252	0.168889339622	0.164606122146
0	0.15350877193	0.164035087719	0.152631578947	0.15817551394	0.165536224604	0.1644105779
0	0.15716374269	0.168421052632	0.15548245614	0.157475012424	0.166312822926	0.165318569011
0	0.164473684211	0.165789473684	0.149122807018	0.17161320775	0.172169473589	0.165632049991
0	0.166666666667	0.159210526316	0.151096491228	0.170628199468	0.165385142686	0.165081567096
0	0.163011695906	0.155701754386	0.151315789474	0.168790624877	0.163324266982	0.165241176747
0	0.171052631579	0.159210526316	0.151754385965	0.177207146837	0.169223765043	0.16853606209
0	0.171783625731	0.165789473684	0.154385964912	0.173135281318	0.170441363834	0.168430054728
0	0.181286549708	0.169736842105	0.15701754386	0.186991297915	0.178983385465	0.174507158993
0	0.191520467836	0.171052631579	0.155263157895	0.196339301039	0.182326351069	0.175506040825
0	0.19298245614	0.175	0.159429824561	0.19284631208	0.181669085723	0.176466949726
0	0.173976608187	0.180263157895	0.165131578947	0.171909905582	0.177822258712	0.176301250784
0	0.190058479532	0.180263157895	0.159868421053	0.192664151856	0.187016319686	0.179182328789
